RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a1_x4,a1_x5,a1_x6,a1_x7,a1_x8,a2_x1,a3_x2,a2_x3,a2_x4,a2_x5,a2_x6,a2_x7,a2_x8
2371,20,3,3,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2371,27,4,4,2,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2371,6,5,5,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
2372,15,1,1,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
2372,30,2,2,2,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
2372,8,3,3,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
2372,14,4,4,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
2372,28,5,5,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
2379,29,1,1,2,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
2379,1,2,2,1,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
2379,16,3,3,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2379,18,4,4,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2379,2,5,5,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2378,23,1,1,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
2378,26,2,2,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2378,17,3,3,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
2378,13,4,4,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
2378,3,5,5,2,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
2381,10,1,1,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
2381,23,2,2,2,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
2381,28,3,3,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
2381,12,4,4,2,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
2381,9,5,5,1,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
2376,7,1,1,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2376,5,2,2,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2376,30,3,3,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
2376,24,4,4,2,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
2376,11,5,5,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
2380,22,1,1,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
2380,15,2,2,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
2380,19,3,3,2,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
2380,25,4,4,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
2380,7,5,5,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2375,19,1,1,2,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
2375,29,2,2,1,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
2375,2,3,3,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2375,8,4,4,2,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
2375,27,5,5,2,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2383,6,1,1,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
2383,16,2,2,2,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2383,26,3,3,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2383,1,4,4,1,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
2383,17,5,5,2,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
2384,18,1,1,1,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2384,5,2,2,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2384,11,3,3,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
2384,30,4,4,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
2384,23,5,5,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
2385,10,1,1,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
2385,9,2,2,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
2385,12,3,3,1,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
2385,13,4,4,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
2385,26,5,5,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2387,8,1,1,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
2387,28,2,2,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
2387,6,3,3,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
2387,15,4,4,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
2387,5,5,5,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2386,29,1,1,2,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
2386,7,2,2,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2386,27,3,3,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2386,14,4,4,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
2386,22,5,5,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
2390,16,1,1,2,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2390,4,2,2,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
2390,17,3,3,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
2390,3,4,4,1,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
2390,25,5,5,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
2394,16,1,1,2,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2394,5,2,2,1,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2394,12,3,3,1,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
2394,8,4,4,2,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
2394,28,5,5,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
2393,23,1,1,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
2393,13,2,2,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
2393,17,3,3,2,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
2393,19,4,4,2,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
2393,1,5,5,2,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
2392,1,1,1,2,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
2392,14,2,2,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
2392,11,3,3,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
2392,4,4,4,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
2392,21,5,5,2,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
2391,18,1,1,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2391,20,2,2,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2391,24,3,3,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
2391,2,4,4,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2391,19,5,5,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
2396,10,1,1,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
2396,30,2,2,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
2396,9,3,3,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
2396,26,4,4,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2396,7,5,5,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2397,29,1,1,1,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
2397,24,2,2,2,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
2397,25,3,3,1,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
2397,22,4,4,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
2397,6,5,5,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
2401,23,1,1,2,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
2401,13,2,2,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
2401,3,3,3,1,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
2401,14,4,4,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
2401,4,5,5,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
2398,20,1,1,2,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2398,27,2,2,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2398,10,3,3,2,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
2398,30,4,4,2,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
2398,12,5,5,2,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
2399,3,1,1,1,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
2399,18,2,2,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2399,2,3,3,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2399,24,4,4,2,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
2399,11,5,5,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
2402,25,1,1,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
2402,6,2,2,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
2402,16,3,3,2,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2402,9,4,4,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
2402,22,5,5,2,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
2403,8,1,1,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
2403,15,2,2,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
2403,17,3,3,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
2403,29,4,4,2,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
2403,7,5,5,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2404,26,1,1,2,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2404,5,2,2,1,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2404,2,3,3,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2404,27,4,4,2,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2404,28,5,5,2,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
2406,19,1,1,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
2406,1,2,2,1,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
2406,18,3,3,1,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2406,11,4,4,1,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
2406,8,5,5,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
2407,30,1,1,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
2407,12,2,2,2,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
2407,10,3,3,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
2407,29,4,4,2,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
2407,23,5,5,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
2412,22,1,1,2,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
2412,5,2,2,1,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2412,15,3,3,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
2412,3,4,4,2,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
2412,20,5,5,2,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2411,24,1,1,2,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
2411,28,2,2,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
2411,9,3,3,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
2411,21,4,4,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
2411,7,5,5,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2410,27,1,1,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2410,13,2,2,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
2410,25,3,3,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
2410,6,4,4,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
2410,19,5,5,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
2417,16,1,1,2,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2417,24,2,2,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
2417,13,3,3,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
2417,30,4,4,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
2417,9,5,5,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
2416,1,1,1,2,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
2416,29,2,2,1,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
2416,10,3,3,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
2416,28,4,4,2,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
2416,22,5,5,2,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
2414,18,1,1,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2414,2,2,2,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2414,17,3,3,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
2414,15,4,4,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
2414,8,5,5,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
2418,11,1,1,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
2418,12,2,2,2,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
2418,6,3,3,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
2418,27,4,4,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2418,21,5,5,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
2419,5,1,1,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2419,26,2,2,2,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2419,25,3,3,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
2419,19,4,4,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
2419,14,5,5,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
2420,4,1,1,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
2420,3,2,2,2,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
2420,23,3,3,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
2420,20,4,4,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2420,2,5,5,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2421,16,1,1,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2421,18,2,2,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2421,1,3,3,1,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
2421,17,4,4,2,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
2421,10,5,5,2,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
2182,13,1,1,1,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
2182,16,2,2,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
2182,5,3,3,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
2182,14,4,4,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
2182,26,5,5,,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2176,18,1,1,,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
2122,20,1,1,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2122,27,2,2,,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2062,7,1,1,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2062,22,2,2,,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
2137,27,1,1,,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
2099,2,1,1,,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
2113,21,1,1,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
2113,4,2,2,,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
2087,15,1,1,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
2087,26,2,2,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2087,20,3,3,,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2183,25,1,1,,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
2070,7,1,1,,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2134,12,1,1,1,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
2134,21,2,2,,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
2422,20,1,1,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2422,26,2,2,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
2422,21,3,3,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
2422,7,4,4,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
2422,24,5,5,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
2423,20,1,1,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
2423,14,2,2,2,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
2423,26,3,3,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
